,STATUS,MNET_ID,ELEVATION,NAME,STID,ELEV_DEM,LONGITUDE,STATE,RESTRICTED,QC_FLAGGED,LATITUDE,TIMEZONE,ID,PERIOD_OF_RECORD.start,PERIOD_OF_RECORD.end,SENSOR_VARIABLES.air_temp.air_temp_value_1.period_of_record.start,SENSOR_VARIABLES.air_temp.air_temp_value_1.period_of_record.end,SENSOR_VARIABLES.dew_point_temperature.dew_point_temperature_value_1d.derived_from,SENSOR_VARIABLES.relative_humidity.relative_humidity_value_1.period_of_record.start,SENSOR_VARIABLES.relative_humidity.relative_humidity_value_1.period_of_record.end,SENSOR_VARIABLES.sea_level_pressure.sea_level_pressure_value_1.period_of_record.start,SENSOR_VARIABLES.sea_level_pressure.sea_level_pressure_value_1.period_of_record.end,SENSOR_VARIABLES.sea_level_pressure.sea_level_pressure_value_1d.derived_from,UNITS.position,UNITS.elevation,OBSERVATIONS.dew_point_temperature_value_1d.date_time,OBSERVATIONS.dew_point_temperature_value_1d.value,OBSERVATIONS.sea_level_pressure_value_1d.date_time,OBSERVATIONS.sea_level_pressure_value_1d.value,OBSERVATIONS.air_temp_value_1.date_time,OBSERVATIONS.air_temp_value_1.value,OBSERVATIONS.sea_level_pressure_value_1.date_time,OBSERVATIONS.sea_level_pressure_value_1.value,OBSERVATIONS.relative_humidity_value_1.date_time,OBSERVATIONS.relative_humidity_value_1.value,SENSOR_VARIABLES.dew_point_temperature.dew_point_temperature_value_1.period_of_record.start,SENSOR_VARIABLES.dew_point_temperature.dew_point_temperature_value_1.period_of_record.end,OBSERVATIONS.dew_point_temperature_value_1.date_time,OBSERVATIONS.dew_point_temperature_value_1.value,SENSOR_VARIABLES.precip_accum.precip_accum_value_1.period_of_record.start,SENSOR_VARIABLES.precip_accum.precip_accum_value_1.period_of_record.end,OBSERVATIONS.precip_accum_value_1.date_time,OBSERVATIONS.precip_accum_value_1.value,SENSOR_VARIABLES.soil_temp.soil_temp_value_4.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_4.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_1.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_1.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_2.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_2.period_of_record.end,OBSERVATIONS.soil_temp_value_4.date_time,OBSERVATIONS.soil_temp_value_4.value,OBSERVATIONS.soil_temp_value_1.date_time,OBSERVATIONS.soil_temp_value_1.value,OBSERVATIONS.soil_temp_value_2.date_time,OBSERVATIONS.soil_temp_value_2.value,SENSOR_VARIABLES.soil_temp.soil_temp_value_3.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_3.period_of_record.end,OBSERVATIONS.soil_temp_value_3.date_time,OBSERVATIONS.soil_temp_value_3.value,SENSOR_VARIABLES.air_temp.air_temp_value_2.period_of_record.start,SENSOR_VARIABLES.air_temp.air_temp_value_2.period_of_record.end,OBSERVATIONS.air_temp_value_2.date_time,OBSERVATIONS.air_temp_value_2.value,SENSOR_VARIABLES.soil_temp.soil_temp_value_10.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_10.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_8.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_8.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_9.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_9.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_5.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_5.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_6.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_6.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_7.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_7.period_of_record.end,OBSERVATIONS.soil_temp_value_7.date_time,OBSERVATIONS.soil_temp_value_7.value,OBSERVATIONS.soil_temp_value_10.date_time,OBSERVATIONS.soil_temp_value_10.value,OBSERVATIONS.soil_temp_value_8.date_time,OBSERVATIONS.soil_temp_value_8.value,OBSERVATIONS.soil_temp_value_9.date_time,OBSERVATIONS.soil_temp_value_9.value,OBSERVATIONS.soil_temp_value_5.date_time,OBSERVATIONS.soil_temp_value_5.value,OBSERVATIONS.soil_temp_value_6.date_time,OBSERVATIONS.soil_temp_value_6.value
4276,ACTIVE,229,724,Manzanita Road,PG368,711.9,-122.28275,CA,False,False,39.02110,America/Los_Angeles,92137,2019-05-23T21:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,12.41,,,2023-08-01T00:10:00Z,34.17,,,2023-08-01T00:10:00Z,26.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4277,ACTIVE,229,1916,Highway 20 Mendocino,PG379,1873.4,-123.44734,CA,False,False,39.39268,America/Los_Angeles,92138,2019-05-23T21:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,13.82,,,2023-08-01T00:10:00Z,25.61,,,2023-08-01T00:10:00Z,48.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4278,ACTIVE,229,105,Moss Landing Road,PG385,101.7,-121.67795,CA,False,False,36.92179,America/Los_Angeles,92139,2019-05-23T21:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,13.55,,,2023-08-01T00:10:00Z,18.26,,,2023-08-01T00:10:00Z,74.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4279,ACTIVE,229,1455,Airline Highway,PG406,1456.7,-121.18233,CA,False,False,36.56704,America/Los_Angeles,92140,2019-05-23T21:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,5.71,,,2023-08-01T00:10:00Z,30.0,,,2023-08-01T00:10:00Z,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4280,ACTIVE,231,3793,SCE Little Oak Canyon,SE283,3792.7,-118.52388,CA,False,False,34.90743,America/Los_Angeles,92142,2019-05-24T05:02:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,-0.33,,,2023-08-01T00:10:00Z,30.61,,,2023-08-01T00:10:00Z,13.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,ACTIVE,229,1125,Pinnacles National Park,PG386,1138.5,-121.13908,CA,False,False,36.50118,America/Los_Angeles,92143,2019-05-24T06:14:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,7.12,,,2023-08-01T00:10:00Z,33.33,,,2023-08-01T00:10:00Z,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4282,ACTIVE,229,1847,New Idria Road,PG270,1840.6,-120.87340,CA,False,False,36.51527,America/Los_Angeles,92144,2019-05-24T21:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,2.95,,,2023-08-01T00:10:00Z,34.22,,,2023-08-01T00:10:00Z,13.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4283,ACTIVE,229,109,Pepper Road,PG356,101.7,-122.73202,CA,False,False,38.28411,America/Los_Angeles,92145,2019-05-24T21:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,12.9,,,2023-08-01T00:10:00Z,20.27,,,2023-08-01T00:10:00Z,62.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,ACTIVE,229,2061,Laytonville North,PG369,2030.8,-123.53389,CA,False,False,39.77447,America/Los_Angeles,92146,2019-05-24T21:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,9.76,,,2023-08-01T00:10:00Z,29.22,,,2023-08-01T00:10:00Z,29.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4285,ACTIVE,229,1706,Summit Lake Road,PG329,1702.8,-121.91034,CA,False,False,41.02098,America/Los_Angeles,92160,2019-05-28T23:34:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,0.69,,,2023-08-01T00:10:00Z,33.5,,,2023-08-01T00:10:00Z,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4286,ACTIVE,229,1399,Paloma Road,PG371,1400.9,-120.76014,CA,False,False,38.25828,America/Los_Angeles,92161,2019-05-25T03:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,5.78,,,2023-08-01T00:10:00Z,33.06,,,2023-08-01T00:10:00Z,18.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4287,ACTIVE,229,1681,Candy Circle,PG372,1666.7,-120.67031,CA,False,False,38.31571,America/Los_Angeles,92162,2019-05-25T03:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,5.98,,,2023-08-01T00:10:00Z,32.83,,,2023-08-01T00:10:00Z,18.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4288,ACTIVE,229,2144,Reeve Ranch,PG402,2139.1,-121.47317,CA,False,False,36.74586,America/Los_Angeles,92163,2019-05-25T03:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,8.5,,,2023-08-01T00:10:00Z,23.19,,,2023-08-01T00:10:00Z,39.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4289,ACTIVE,231,1153,SCE Calabasas Rd,SE284,1148.3,-118.66519,CA,False,False,34.14896,America/Los_Angeles,92164,2019-05-25T06:02:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,16.15,,,2023-08-01T00:10:00Z,33.89,,,2023-08-01T00:10:00Z,34.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4290,ACTIVE,229,1079,Ben Hur Road South,PG394,1102.4,-119.97009,CA,False,False,37.30965,America/Los_Angeles,92168,2019-05-28T15:34:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,4.27,,,2023-08-01T00:10:00Z,36.56,,,2023-08-01T00:10:00Z,13.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4291,ACTIVE,229,761,Hout Road,PG407,757.9,-120.90731,CA,False,False,38.43716,America/Los_Angeles,92169,2019-05-27T00:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,6.1,,,2023-08-01T00:10:00Z,34.56,,,2023-08-01T00:10:00Z,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4292,ACTIVE,229,3188,Cassel Road,PG346,3195.5,-121.54988,CA,False,False,40.91882,America/Los_Angeles,92170,2019-05-27T00:14:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,2.03,,,2023-08-01T00:10:00Z,29.94,,,2023-08-01T00:10:00Z,16.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4293,ACTIVE,231,2933,SCE Calle Aqueducto,SE285,2942.9,-117.99623,CA,False,False,34.51776,America/Los_Angeles,92174,2019-05-28T21:32:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,13.17,,,2023-08-01T00:10:00Z,31.56,,,2023-08-01T00:10:00Z,32.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4294,ACTIVE,229,2217,Red Mule Road,PG331,2221.1,-120.70109,CA,False,False,38.49253,America/Los_Angeles,92175,2019-05-28T21:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,4.36,,,2023-08-01T00:10:00Z,31.61,,,2023-08-01T00:10:00Z,17.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4295,ACTIVE,229,276,Old Stockton Road,PG401,265.7,-120.96183,CA,False,False,38.34382,America/Los_Angeles,92177,2019-05-28T21:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,7.74,,,2023-08-01T00:10:00Z,35.28,,,2023-08-01T00:10:00Z,18.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4296,ACTIVE,229,742,China Gulch Road,PG404,728.3,-120.89910,CA,False,False,38.26243,America/Los_Angeles,92178,2019-05-28T21:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,7.14,,,2023-08-01T00:10:00Z,33.83,,,2023-08-01T00:10:00Z,19.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4297,ACTIVE,229,3331,McArthur Road,PG384,3346.5,-121.57371,CA,False,False,41.11720,America/Los_Angeles,92179,2019-05-29T00:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,0.76,,,2023-08-01T00:10:00Z,29.83,,,2023-08-01T00:10:00Z,15.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4298,ACTIVE,229,1301,Mills Ave,PG393,1312.3,-120.65243,CA,False,False,38.19600,America/Los_Angeles,92180,2019-10-02T22:04:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,7.06,,,2023-08-01T00:10:00Z,33.61,,,2023-08-01T00:10:00Z,19.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4299,ACTIVE,65,1230,FW5459 El Dorado Hills,F5459,1243.4,-121.03433,CA,False,False,38.68233,America/Los_Angeles,92188,2019-05-28T23:04:00Z,2023-07-31T17:55:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:05:00Z,9.79,2023-08-01T00:05:00Z,1010.65,2023-08-01T00:05:00Z,34.44,,,2023-08-01T00:05:00Z,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,ACTIVE,229,601,Millerton Road,PG405,610.2,-119.58662,CA,False,False,36.96939,America/Los_Angeles,92190,2019-05-29T15:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,5.85,,,2023-08-01T00:10:00Z,37.78,,,2023-08-01T00:10:00Z,13.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301,ACTIVE,229,2883,Big Oak Flat Road,PG395,2880.6,-120.01258,CA,False,False,37.82460,America/Los_Angeles,92192,2019-05-29T18:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,2.41,,,2023-08-01T00:10:00Z,32.56,,,2023-08-01T00:10:00Z,14.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4302,INACTIVE,65,741,EW9395 Newbury Park,E9395,751.3,-118.95883,CA,False,False,34.17767,America/Los_Angeles,92194,2019-06-06T19:24:00Z,2023-05-26T15:37:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-05-26T15:37:00Z,-11.6,2023-05-26T15:37:00Z,1070.72,2023-05-26T15:37:00Z,13.89,,,2023-05-26T15:37:00Z,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4303,ACTIVE,231,4609,SCE Burns Canyon Rd,SE286,4616.1,-116.56140,CA,False,False,34.19795,America/Los_Angeles,92195,2019-05-29T22:12:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,15.73,,,2023-08-01T00:10:00Z,27.44,,,2023-08-01T00:10:00Z,48.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,ACTIVE,229,1804,Antelope Road,PG374,1814.3,-119.26313,CA,False,False,36.70521,America/Los_Angeles,92196,2019-05-30T21:44:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,12.1,,,2023-08-01T00:10:00Z,33.94,,,2023-08-01T00:10:00Z,26.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4305,ACTIVE,231,1902,SCE Morongo Valley,SE287,1912.7,-116.59718,CA,False,False,33.99753,America/Los_Angeles,92197,2019-06-04T21:02:00Z,2023-07-31T23:00:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-07-31T23:00:00Z,17.43,,,2023-07-31T23:00:00Z,34.61,,,2023-07-31T23:00:00Z,35.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,ACTIVE,231,2618,SCE Canyon House Rd,SE288,2624.7,-116.58675,CA,False,False,34.04147,America/Los_Angeles,92198,2019-05-30T16:12:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,16.42,,,2023-08-01T00:10:00Z,32.56,,,2023-08-01T00:10:00Z,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307,ACTIVE,231,3448,SCE Fort Tejon Rd,SE289,3448.2,-117.91744,CA,False,False,34.48174,America/Los_Angeles,92199,2019-05-30T16:12:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,12.66,,,2023-08-01T00:10:00Z,31.5,,,2023-08-01T00:10:00Z,31.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,ACTIVE,231,3946,SCE Peel Mill Creek,SE290,3950.1,-118.66764,CA,False,False,35.80244,America/Los_Angeles,92200,2019-05-30T22:02:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,4.4,,,2023-08-01T00:10:00Z,29.56,,,2023-08-01T00:10:00Z,20.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,ACTIVE,231,2090,SCE West Woolsey Canyon,SE291,2106.3,-118.67515,CA,False,False,34.24174,America/Los_Angeles,92210,2019-05-30T23:52:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,19.39,,,2023-08-01T00:10:00Z,32.11,,,2023-08-01T00:10:00Z,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,ACTIVE,231,2980,SCE Cucamonga Canyon,SE292,2231,-117.63255,CA,False,False,34.16198,America/Los_Angeles,92211,2019-05-30T22:12:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,19.76,,,2023-08-01T00:10:00Z,30.83,,,2023-08-01T00:10:00Z,51.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,ACTIVE,229,4405,Topo Road,PG194,984.3,-121.15166,CA,False,False,36.37329,America/Los_Angeles,92212,2019-05-30T21:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,9.5,,,2023-08-01T00:10:00Z,25.67,,,2023-08-01T00:10:00Z,36.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312,ACTIVE,229,3882,Panoche Road (Call Mountain),PG391,3884.5,-121.06814,CA,False,False,36.61609,America/Los_Angeles,92213,2019-05-31T00:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,5.09,,,2023-08-01T00:10:00Z,26.22,,,2023-08-01T00:10:00Z,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,ACTIVE,229,1423,Carmel Valley Road,PG416,1479.7,-121.49475,CA,False,False,36.32888,America/Los_Angeles,92214,2019-05-31T00:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,6.33,,,2023-08-01T00:10:00Z,28.67,,,2023-08-01T00:10:00Z,24.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4314,ACTIVE,231,1070,SCE Palo Camado Canyon Rd,SE294,1079.4,-118.74011,CA,False,False,34.16804,America/Los_Angeles,92219,2019-05-31T16:12:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,16.41,,,2023-08-01T00:10:00Z,34.72,,,2023-08-01T00:10:00Z,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4315,ACTIVE,229,742,Monroe Canyon Road,PG396,754.6,-121.23926,CA,False,False,36.24301,America/Los_Angeles,92220,2019-05-31T18:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,7.55,,,2023-08-01T00:10:00Z,26.18,,,2023-08-01T00:10:00Z,30.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,ACTIVE,231,2211,SCE Saddlerock,SE295,1902.9,-118.83201,CA,False,False,34.09500,America/Los_Angeles,92222,2019-06-03T17:02:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,15.61,,,2023-08-01T00:10:00Z,31.33,,,2023-08-01T00:10:00Z,38.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4317,ACTIVE,229,2790,Williams Hill,PG360,2782.2,-121.00198,CA,False,False,35.95096,America/Los_Angeles,92223,2019-06-01T15:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,-0.7,,,2023-08-01T00:10:00Z,30.56,,,2023-08-01T00:10:00Z,13.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4318,ACTIVE,229,2137,Wish I Ah Road,PG389,2149,-119.49783,CA,False,False,37.10259,America/Los_Angeles,92224,2019-06-07T15:24:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,6.1,,,2023-08-01T00:10:00Z,34.11,,,2023-08-01T00:10:00Z,17.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4319,ACTIVE,229,1674,Blue Heron Road,PG410,1686.4,-119.50135,CA,False,False,37.04611,America/Los_Angeles,92225,2019-06-01T15:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,6.92,,,2023-08-01T00:10:00Z,35.22,,,2023-08-01T00:10:00Z,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4320,ACTIVE,229,1212,Golden Chain Highway,PG388,1227,-120.74802,CA,False,False,38.32920,America/Los_Angeles,92226,2019-06-07T15:24:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,5.31,,,2023-08-01T00:10:00Z,33.67,,,2023-08-01T00:10:00Z,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321,ACTIVE,229,1340,Hawver Road,PG397,1381.2,-120.66231,CA,False,False,38.26139,America/Los_Angeles,92227,2019-06-01T15:14:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,6.49,,,2023-08-01T00:10:00Z,34.06,,,2023-08-01T00:10:00Z,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4322,ACTIVE,229,1339,Burma Road,PG408,1338.6,-119.32605,CA,False,False,36.86773,America/Los_Angeles,92228,2019-06-01T15:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,12.49,,,2023-08-01T00:10:00Z,36.78,,,2023-08-01T00:10:00Z,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
