,ELEVATION,LONGITUDE,QC_FLAGGED,LATITUDE,PERIOD_OF_RECORD.start,PERIOD_OF_RECORD.end,OBSERVATIONS.air_temp_value_1.date_time,OBSERVATIONS.air_temp_value_1.value,OBSERVATIONS.air_temp_value_2.date_time,OBSERVATIONS.air_temp_value_2.value,OBSERVATIONS.sea_level_pressure_value_1d.date_time,OBSERVATIONS.sea_level_pressure_value_1d.value,OBSERVATIONS.sea_level_pressure_value_1.date_time,OBSERVATIONS.sea_level_pressure_value_1.value,OBSERVATIONS.dew_point_temperature_value_1d.date_time,OBSERVATIONS.dew_point_temperature_value_1d.value,OBSERVATIONS.dew_point_temperature_value_1.date_time,OBSERVATIONS.dew_point_temperature_value_1.value,OBSERVATIONS.relative_humidity_value_1.date_time,OBSERVATIONS.relative_humidity_value_1.value
1148,659,-117.13155,False,33.14725,2007-05-30T00:00:00Z,2023-07-31T17:59:00Z,2023-08-06T17:17:00Z,26.67,,,2023-08-06T17:17:00Z,1014.18,,,2023-08-06T17:17:00Z,20.03,,,2023-08-06T17:17:00Z,67.0
1149,2464,-118.27750,False,34.77700,2007-06-06T00:00:00Z,2023-08-06T16:25:00Z,2023-08-06T17:20:00Z,33.89,,,2023-08-06T17:20:00Z,1007.53,,,2023-08-06T17:20:00Z,5.58,,,2023-08-06T17:20:00Z,17.0
1150,571,-117.01615,False,32.76697,2007-06-06T00:00:00Z,2023-07-31T18:00:00Z,2023-08-06T03:20:00Z,20.56,,,2023-08-06T03:20:00Z,1010.69,,,2023-08-06T03:20:00Z,15.95,,,2023-08-06T03:20:00Z,75.0
1151,534,-117.60240,False,33.89770,2007-06-20T00:00:00Z,2023-08-06T15:56:00Z,2023-08-06T17:15:00Z,28.0,,,2023-08-06T17:15:00Z,1013.3,2023-08-06T16:56:00Z,1013.5,2023-08-06T17:15:00Z,17.02,,,2023-08-06T17:15:00Z,51.31
1152,6752,-116.85600,False,34.26380,2007-06-20T00:00:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,25.0,,,2023-08-06T17:15:00Z,1008.07,,,2023-08-06T17:15:00Z,-14.8,2023-08-06T17:15:00Z,-15.0,2023-08-06T17:15:00Z,6.04
1153,75,-122.17952,False,37.44579,2007-06-20T00:00:00Z,2023-08-06T16:19:00Z,2023-08-06T17:21:00Z,26.67,,,2023-08-06T17:21:00Z,1020.88,,,2023-08-06T17:21:00Z,17.99,,,2023-08-06T17:21:00Z,59.0
1154,452,-118.01814,False,34.13390,2007-07-04T00:00:00Z,2023-08-06T16:21:00Z,2023-08-06T17:15:00Z,27.22,,,,,,,,,,,,
1155,4027,-118.49383,False,35.13083,2007-07-04T00:00:00Z,2022-09-20T22:25:00Z,2022-09-20T22:25:00Z,21.11,,,2022-09-20T22:25:00Z,1003.38,,,2022-09-20T22:25:00Z,5.0,,,2022-09-20T22:25:00Z,35.0
1156,7981,-118.771892,False,37.838878,2010-01-01T00:00:00Z,2023-08-06T15:53:00Z,2023-08-06T16:53:00Z,18.33,,,,,,,2023-08-06T16:53:00Z,4.06,,,2023-08-06T16:53:00Z,39.0
1157,1510,-116.59300,False,33.95833,2007-08-02T00:00:00Z,2023-07-31T16:45:00Z,2023-08-06T16:45:00Z,33.33,,,,,,,,,,,,
1158,761,-117.94967,False,34.15167,2007-08-08T00:00:00Z,2023-08-06T03:30:00Z,2023-08-06T17:20:00Z,30.0,,,2023-08-06T17:20:00Z,1012.69,,,2023-08-06T17:20:00Z,16.44,,,2023-08-06T17:20:00Z,44.0
1159,82,-119.29886,False,34.28349,2007-08-08T00:00:00Z,2023-01-17T00:00:00Z,2023-01-17T00:00:00Z,13.33,,,2023-01-17T00:00:00Z,1004.42,,,2023-01-17T00:00:00Z,4.14,,,2023-01-17T00:00:00Z,54.0
1160,2680,-118.47722,False,35.64583,2007-08-16T00:00:00Z,2023-08-06T15:45:00Z,2023-08-06T16:45:00Z,25.56,,,2023-08-06T16:45:00Z,917.32,,,2023-08-06T16:45:00Z,6.69,,,2023-08-06T16:45:00Z,30.0
1161,9,-122.02500,False,36.97100,2007-08-15T00:00:00Z,2023-07-31T18:00:00Z,2023-08-06T17:20:00Z,13.33,,,2023-08-06T17:20:00Z,1015.58,,,2023-08-06T17:20:00Z,12.86,,,2023-08-06T17:20:00Z,97.0
1162,410,-117.13108,False,32.92926,2007-09-05T00:00:00Z,2023-08-06T16:22:00Z,2023-08-06T17:16:00Z,23.89,,,2023-08-06T17:16:00Z,1012.71,,,2023-08-06T17:16:00Z,19.6,,,2023-08-06T17:16:00Z,77.0
1163,79,-122.31884,False,38.32930,2007-09-13T00:00:00Z,2023-08-06T16:20:00Z,2023-08-06T17:20:00Z,23.89,,,2023-08-06T17:20:00Z,1013.46,,,2023-08-06T17:20:00Z,18.07,,,2023-08-06T17:20:00Z,70.0
1164,20,-117.23833,False,33.03483,2007-09-13T00:00:00Z,2023-08-06T16:22:00Z,2023-08-06T17:12:00Z,21.67,,,2023-08-06T17:12:00Z,1009.13,,,2023-08-06T17:12:00Z,3.76,,,2023-08-06T17:12:00Z,31.0
1165,5977,-120.02767,False,38.32367,2007-09-13T00:00:00Z,2023-08-06T15:32:00Z,2022-10-08T17:07:00Z,21.11,,,,,,,,,,,,
1166,1410,-118.51722,False,34.42694,2007-09-13T00:00:00Z,2023-08-06T13:00:00Z,2023-08-06T14:00:00Z,20.78,,,,,,,2023-08-06T14:00:00Z,2.52,,,2023-08-06T14:00:00Z,30.0
1167,4366,-121.76202,False,40.85216,2007-09-20T00:00:00Z,2023-07-31T18:00:00Z,2023-08-06T17:20:00Z,20.7,,,,,,,2023-08-06T17:20:00Z,5.82,,,2023-08-06T17:20:00Z,38.0
1168,36,-116.27306,False,33.67806,2007-09-24T00:00:00Z,2023-08-06T13:00:00Z,2023-08-06T14:00:00Z,28.78,,,,,,,2023-08-06T14:00:00Z,16.69,,,2023-08-06T14:00:00Z,48.0
1169,5653,-120.310510,False,38.784600,2010-01-01T00:00:00Z,2023-08-06T16:23:00Z,2023-08-06T16:23:00Z,26.11,,,,,,,2023-08-06T16:23:00Z,6.18,,,2023-08-06T16:23:00Z,28.0
1170,3628,-116.38851,False,34.10030,2007-10-03T00:00:00Z,2023-08-06T16:19:00Z,2023-08-06T17:19:00Z,34.44,,,2023-08-06T17:19:00Z,1007.03,,,2023-08-06T17:19:00Z,9.79,,,2023-08-06T17:19:00Z,22.0
1171,6467,-119.22570,False,38.26241,2007-10-11T00:00:00Z,2023-01-21T01:55:00Z,2023-01-21T01:55:00Z,-16.99,,,2023-01-21T01:55:00Z,1044.3,,,2023-01-21T01:55:00Z,-22.06,,,2023-01-21T01:55:00Z,64.98
1172,1571,-117.14637,False,34.08526,2007-10-11T00:00:00Z,2023-08-06T15:55:00Z,2023-08-06T16:55:00Z,31.01,,,2023-08-06T16:55:00Z,1011.58,,,2023-08-06T16:55:00Z,6.13,,,2023-08-06T16:55:00Z,20.87
1173,1887,-115.94582,False,34.13159,2007-10-11T00:00:00Z,2023-08-06T15:55:00Z,2023-08-06T16:55:00Z,33.01,,,2023-08-06T16:55:00Z,1012.65,,,2023-08-06T16:55:00Z,1.22,,,2023-08-06T16:55:00Z,13.1
1174,2533,-121.65025,False,39.87190,2007-10-17T00:00:00Z,2023-07-31T18:00:00Z,2023-08-06T17:20:00Z,31.11,,,2023-08-06T17:20:00Z,1013.11,,,2023-08-06T17:20:00Z,10.52,,,2023-08-06T17:20:00Z,28.0
1175,956,-117.04183,False,32.91900,2007-10-31T00:00:00Z,2023-07-12T15:20:00Z,2023-03-21T01:55:00Z,13.89,,,,,,,2023-03-21T01:55:00Z,13.89,,,2023-03-21T01:55:00Z,100.0
1176,75,-122.17887,False,37.44721,2007-11-07T00:00:00Z,2023-08-06T16:03:00Z,2023-08-06T17:17:00Z,24.44,,,2023-08-06T17:17:00Z,1015.15,,,2023-08-06T17:17:00Z,17.66,,,2023-08-06T17:17:00Z,66.0
1177,675,-121.806944,False,37.398333,2008-03-10T00:00:00Z,2023-08-06T15:52:00Z,2023-08-06T16:52:00Z,24.44,,,,,,,2023-08-06T16:52:00Z,14.22,,,2023-08-06T16:52:00Z,53.0
1178,6248,-118.32633,False,35.44550,2007-11-14T00:00:00Z,2023-08-06T16:22:00Z,2023-08-06T17:17:00Z,25.0,,,2023-08-06T17:17:00Z,993.98,,,2023-08-06T17:17:00Z,8.88,,,2023-08-06T17:17:00Z,36.0
1179,568,-120.431742,False,34.719083,2007-11-20T00:00:00Z,2023-05-27T15:59:00Z,2023-05-27T15:59:00Z,12.0,,,,,,,,,,,,
1180,2418,-118.20917,False,34.86867,2007-11-21T00:00:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,32.22,,,2023-08-06T17:15:00Z,1003.42,,,2023-08-06T17:15:00Z,3.36,,,2023-08-06T17:15:00Z,16.0
1181,2457,-117.69348,False,35.58686,2007-11-21T00:00:00Z,2023-05-21T16:59:00Z,2023-05-21T16:59:00Z,28.89,,,2023-05-21T16:59:00Z,1011.28,,,2023-05-21T16:59:00Z,11.48,,,2023-05-21T16:59:00Z,34.0
1182,1433,-120.64796,False,38.06662,2007-11-21T00:00:00Z,2023-07-31T17:58:00Z,2023-08-06T17:17:00Z,30.56,,,2023-08-06T17:17:00Z,1013.04,,,2023-08-06T17:17:00Z,14.66,,,2023-08-06T17:17:00Z,38.0
1183,698,-118.42444,False,33.34861,2007-11-29T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:40:00Z,23.25,,,,,,,2023-08-06T16:40:00Z,17.38,,,2023-08-06T16:40:00Z,69.67
1184,403,-118.54694,False,33.46750,2007-11-30T00:00:00Z,2023-08-06T15:00:00Z,2023-08-06T16:00:00Z,19.29,,,,,,,2023-08-06T16:00:00Z,17.79,,,2023-08-06T16:00:00Z,91.1
1185,728,-118.43917,False,33.32444,2007-11-30T00:00:00Z,2023-08-06T15:00:00Z,2023-08-06T16:00:00Z,17.01,,,,,,,2023-08-06T16:00:00Z,16.77,,,2023-08-06T16:00:00Z,98.5
1186,3681,-120.54208,False,38.49219,2007-12-05T00:00:00Z,2023-08-02T20:18:00Z,2023-08-06T17:18:00Z,25.56,,,2023-08-06T17:18:00Z,1011.47,,,2023-08-06T17:18:00Z,10.18,,,2023-08-06T17:18:00Z,38.0
1187,239,-121.22829,False,38.64740,2007-12-12T00:00:00Z,2023-07-31T17:58:00Z,2023-08-06T17:18:00Z,30.0,,,2023-08-06T17:18:00Z,1012.75,,,2023-08-06T17:18:00Z,16.08,,,2023-08-06T17:18:00Z,43.0
1188,203,-121.25340,False,38.69090,2007-12-12T00:00:00Z,2023-08-06T16:20:00Z,2023-08-06T17:20:00Z,30.0,,,2023-08-06T17:20:00Z,1014.18,,,2023-08-06T17:20:00Z,16.08,,,2023-08-06T17:20:00Z,43.0
1189,566,-120.13467,False,34.60917,2007-12-13T00:00:00Z,2023-08-06T03:23:00Z,2023-08-06T17:18:00Z,21.67,,,2023-08-06T17:18:00Z,1010.95,,,2023-08-06T17:18:00Z,14.04,,,2023-08-06T17:18:00Z,62.0
1190,91,-120.90898,False,37.54897,2007-12-19T00:00:00Z,2023-08-06T16:24:00Z,2023-08-06T16:24:00Z,22.22,,,,,,,,,,,,
1191,853,-122.05500,False,37.10583,2007-12-19T00:00:00Z,2023-08-06T16:24:00Z,2023-08-06T17:19:00Z,21.11,,,2023-08-06T17:19:00Z,1012.7,,,2023-08-06T17:19:00Z,14.71,,,2023-08-06T17:19:00Z,67.0
1192,925,-118.88950,False,34.22967,2008-01-09T00:00:00Z,2023-08-06T16:15:00Z,2023-08-06T17:16:00Z,27.22,,,2023-08-06T17:16:00Z,1010.59,,,2023-08-06T17:16:00Z,17.1,,,2023-08-06T17:16:00Z,54.0
1193,351,-121.85817,False,37.20667,2008-01-09T00:00:00Z,2023-08-06T16:20:00Z,2023-08-06T17:20:00Z,23.89,,,2023-08-06T17:20:00Z,1015.15,,,2023-08-06T17:20:00Z,11.54,,,2023-08-06T17:20:00Z,46.0
1194,30,-122.03009,False,38.02866,2008-01-10T00:00:00Z,2023-07-31T18:01:00Z,2023-08-06T17:16:00Z,26.67,,,2023-08-06T17:16:00Z,1015.87,,,2023-08-06T17:16:00Z,15.38,,,2023-08-06T17:16:00Z,50.0
1195,66,-121.96891,False,36.97076,2008-01-16T00:00:00Z,2023-08-06T16:27:00Z,2023-08-06T17:17:00Z,14.44,,,2023-08-06T17:17:00Z,1015.58,,,2023-08-06T17:17:00Z,13.65,,,2023-08-06T17:17:00Z,95.0
1196,335,-120.56042,False,35.13844,2008-01-23T00:00:00Z,2023-07-31T18:00:00Z,2023-08-06T17:20:00Z,21.11,,,2023-08-06T17:20:00Z,1014.27,,,2023-08-06T17:20:00Z,14.48,,,2023-08-06T17:20:00Z,66.0
1197,2455,-117.82951,False,35.65884,2008-01-21T00:00:00Z,2023-08-06T15:55:00Z,2023-08-06T16:55:00Z,32.01,,,2023-08-06T16:55:00Z,1009.08,,,2023-08-06T16:55:00Z,3.17,,,2023-08-06T16:55:00Z,15.98
1198,325,-119.72469,False,34.44804,2008-01-30T00:00:00Z,2023-07-31T18:01:00Z,2023-08-01T06:13:00Z,19.44,,,2023-08-01T06:13:00Z,1004.19,,,2023-08-01T06:13:00Z,16.84,,,2023-08-01T06:13:00Z,85.0
1199,2480,-117.80050,False,35.62700,2008-01-30T00:00:00Z,2023-08-06T16:23:00Z,2023-08-06T17:13:00Z,33.33,,,2023-08-06T17:13:00Z,1019.73,,,2023-08-06T17:13:00Z,6.71,,,2023-08-06T17:13:00Z,19.0
1200,146,-118.01533,False,33.90633,2008-01-30T00:00:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,26.67,,,2023-08-06T17:15:00Z,1012.65,,,2023-08-06T17:15:00Z,18.78,,,2023-08-06T17:15:00Z,62.0
1201,738,-117.06133,False,32.92833,2008-01-30T00:00:00Z,2023-08-06T16:21:00Z,2023-08-06T17:21:00Z,29.44,,,2023-08-06T17:21:00Z,1012.44,,,2023-08-06T17:21:00Z,20.6,,,2023-08-06T17:21:00Z,59.0
1202,3,-122.55463,False,38.14178,2008-02-15T00:00:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,25.0,,,2023-08-06T17:15:00Z,1015.91,,,2023-08-06T17:15:00Z,14.0,2023-08-06T17:15:00Z,14.0,2023-08-06T17:15:00Z,50.52
1203,2493,-121.07000,False,39.21933,2008-02-20T00:00:00Z,2023-08-06T16:17:00Z,2023-08-06T17:12:00Z,28.89,,,2023-08-06T17:12:00Z,1008.14,,,2023-08-06T17:12:00Z,11.92,,,2023-08-06T17:12:00Z,35.0
1204,189,-121.41129,False,36.94720,2008-02-20T00:00:00Z,2023-08-06T16:23:00Z,2023-08-06T17:13:00Z,22.22,,,2023-08-06T17:13:00Z,1016.41,,,2023-08-06T17:13:00Z,16.01,,,2023-08-06T17:13:00Z,68.0
1205,2149,-116.93733,False,33.20167,2008-02-20T00:00:00Z,2023-08-06T16:16:00Z,2023-08-06T17:16:00Z,34.44,,,2023-08-06T17:16:00Z,1010.48,,,2023-08-06T17:16:00Z,2.25,,,2023-08-06T17:16:00Z,13.0
1206,0,-122.46500,False,37.80669,2016-12-14T16:52:00Z,2023-08-06T16:18:00Z,2023-08-06T17:00:00Z,17.0,,,,,,,,,,,,
1207,0,-122.40000,False,37.92830,2008-02-09T00:00:00Z,2023-08-06T16:24:00Z,2023-08-06T17:06:00Z,16.9,,,,,,,,,,,,
1208,-3,-122.21000,False,37.50670,2016-12-14T16:52:00Z,2023-08-06T16:24:00Z,2023-08-06T17:06:00Z,20.1,,,,,,,,,,,,
1209,3,-122.29833,False,37.77167,2008-02-09T00:00:00Z,2023-08-06T16:24:00Z,2023-08-06T17:06:00Z,17.9,,,,,,,,,,,,
1210,0,-122.03950,False,38.05600,2008-02-09T00:00:00Z,2023-08-06T16:18:00Z,2023-08-06T17:00:00Z,23.0,,,,,,,,,,,,
1211,0,-117.25800,False,32.86670,2008-03-20T00:00:00Z,2023-08-06T16:18:00Z,2023-08-06T17:00:00Z,20.6,,,,,,,,,,,,
1212,523,-120.76000,False,35.17670,2008-03-20T00:00:00Z,2023-08-06T16:24:00Z,2023-08-06T17:06:00Z,12.4,,,,,,,,,,,,
1213,0,-121.88800,False,36.60500,2008-03-20T00:00:00Z,2023-08-06T16:18:00Z,2023-03-24T17:30:00Z,9.0,,,,,,,,,,,,
1214,0,-124.18300,False,41.74500,2008-03-20T00:00:00Z,2023-08-06T16:12:00Z,2023-08-06T16:54:00Z,16.12,,,,,,,,,,,,
1215,0,-119.68500,False,34.40830,2008-03-20T00:00:00Z,2023-08-06T16:18:00Z,2023-08-06T17:00:00Z,18.34,,,,,,,,,,,,
1216,75,-123.70800,False,38.91330,2016-12-14T16:52:00Z,2023-08-06T16:18:00Z,2023-08-06T17:00:00Z,13.1,,,,,,,,,,,,
1217,860,-118.90016,False,36.44829,2008-03-19T00:00:00Z,2023-07-31T18:00:00Z,2023-08-06T17:20:00Z,30.56,,,2023-08-06T17:20:00Z,1012.41,,,2023-08-06T17:20:00Z,15.07,,,2023-08-06T17:20:00Z,39.0
1218,1010,-118.37049,False,33.77530,2008-03-20T00:00:00Z,2023-05-10T08:02:00Z,2023-05-10T08:02:00Z,11.67,,,2023-05-10T08:02:00Z,1014.37,,,2023-05-10T08:02:00Z,8.67,,,2023-05-10T08:02:00Z,82.0
1219,13,-118.21500,False,33.74600,2008-02-13T00:00:00Z,2023-08-06T15:18:00Z,2023-08-06T16:12:00Z,19.3,,,,,,,,,,,,
1220,7,-118.24612,False,33.71583,2008-02-22T00:00:00Z,2023-08-06T16:06:00Z,2023-08-06T17:00:00Z,20.57,,,,,,,,,,,,
1221,1517,-116.2619,False,35.9597,2008-03-24T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,32.69,,,2023-08-06T16:00:00Z,1017.79,,,2023-08-06T16:00:00Z,1.66,,,2023-08-06T16:00:00Z,13.78
1222,6794,-119.158200,False,37.251800,2010-06-21T00:00:00Z,2023-07-20T18:28:00Z,2023-07-20T18:28:00Z,26.67,,,,,,,2023-07-20T18:28:00Z,11.95,,,2023-07-20T18:28:00Z,40.0
1223,275,-122.05750,False,37.33617,2008-03-31T00:00:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,25.56,,,2023-08-06T17:15:00Z,1014.86,,,2023-08-06T17:15:00Z,16.67,,,2023-08-06T17:15:00Z,58.0
1224,1450,-118.43611,False,33.33583,2008-04-15T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:40:00Z,25.91,,,,,,,2023-08-06T16:40:00Z,10.61,,,2023-08-06T16:40:00Z,38.28
1225,1575,-118.35194,False,33.35056,2008-04-15T00:00:00Z,2023-08-06T11:30:00Z,2023-08-06T11:30:00Z,16.81,,,,,,,2023-08-06T11:30:00Z,14.76,,,2023-08-06T11:30:00Z,87.8
1226,1780,-118.54306,False,33.44611,2008-04-15T00:00:00Z,2023-08-06T14:50:00Z,2023-08-06T16:40:00Z,31.24,,,,,,,2023-08-06T16:40:00Z,13.47,,,2023-08-06T16:40:00Z,33.79
1227,1450,-118.37583,False,33.37250,2008-04-15T00:00:00Z,2023-08-06T15:50:00Z,2023-08-06T16:40:00Z,24.85,,,,,,,2023-08-06T16:40:00Z,16.14,,,2023-08-06T16:40:00Z,58.49
1228,232,-122.19550,False,37.78350,2008-04-16T00:00:00Z,2023-08-06T16:16:00Z,2023-08-06T17:15:00Z,23.33,,,2023-08-06T17:15:00Z,1014.3,,,2023-08-06T17:15:00Z,14.58,,,2023-08-06T17:15:00Z,58.0
1229,712,-118.88453,False,35.39231,2008-04-16T00:00:00Z,2023-07-31T18:00:00Z,2023-08-06T17:20:00Z,34.44,,,2023-08-06T17:20:00Z,1014.13,,,2023-08-06T17:20:00Z,12.28,,,2023-08-06T17:20:00Z,26.0
1230,574,-118.90967,False,34.40917,2008-04-16T00:00:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,25.56,,,2023-08-06T17:15:00Z,1012.71,,,2023-08-06T17:15:00Z,10.18,,,2023-08-06T17:15:00Z,38.0
1231,915,-118.59225,False,34.24316,2008-04-18T00:00:00Z,2023-07-31T18:00:00Z,2023-08-06T17:20:00Z,30.56,,,2023-02-26T02:55:00Z,998.09,,,2023-08-06T17:20:00Z,14.66,,,2023-08-06T17:20:00Z,38.0
1232,578,-116.37000,False,33.27000,2008-04-21T00:00:00Z,2023-08-06T13:00:00Z,2023-08-06T14:00:00Z,27.56,,,,,,,2023-08-06T14:00:00Z,7.43,,,2023-08-06T14:00:00Z,28.0
1233,1568,-117.17167,False,34.04133,2008-04-23T00:00:00Z,2023-08-06T16:17:00Z,2023-08-06T17:17:00Z,30.0,,,2023-08-06T17:17:00Z,1006.37,,,2023-08-06T17:17:00Z,14.96,,,2023-08-06T17:17:00Z,40.0
1234,46,-117.38700,False,33.19917,2008-04-23T00:00:00Z,2023-08-06T16:22:00Z,2023-08-06T17:12:00Z,20.56,,,2023-08-06T17:12:00Z,1012.16,,,2023-08-06T17:12:00Z,19.2,,,2023-08-06T17:12:00Z,92.0
1235,461,-117.72333,False,33.87617,2008-05-07T00:00:00Z,2023-08-06T16:25:00Z,2023-08-06T17:20:00Z,26.11,,,2023-08-06T17:20:00Z,1013.87,,,2023-08-06T17:20:00Z,19.97,,,2023-08-06T17:20:00Z,69.0
1236,540,-119.00556,False,36.41583,2008-05-12T00:00:00Z,2023-08-06T15:45:00Z,2023-08-06T15:45:00Z,28.06,,,2023-08-06T15:45:00Z,993.66,,,2023-08-06T15:45:00Z,11.18,,,2023-08-06T15:45:00Z,35.0
1237,6610,-119.82083,False,37.75917,2008-05-20T00:00:00Z,2023-08-06T16:05:00Z,2023-08-06T17:05:00Z,20.82,,,,,,,2023-08-06T17:05:00Z,4.74,,,2023-08-06T17:05:00Z,35.0
1238,72,-117.83013,False,33.66301,2008-05-21T00:00:00Z,2023-01-06T02:10:00Z,2023-01-06T02:10:00Z,15.0,,,2023-01-06T02:10:00Z,1020.32,,,2023-01-06T02:10:00Z,13.53,,,2023-01-06T02:10:00Z,91.0
1239,419,-116.18041,False,33.15044,2008-05-28T00:00:00Z,2023-08-01T17:58:00Z,2023-08-06T17:19:00Z,33.89,,,2023-08-06T17:19:00Z,1019.65,,,2023-08-06T17:19:00Z,19.99,,,2023-08-06T17:19:00Z,44.0
1240,1700,-118.93611,False,34.10917,2008-05-29T00:00:00Z,2023-07-31T17:00:00Z,,,,,,,,,,,,,,
1241,3400,-119.18722,False,34.53944,2008-05-29T00:00:00Z,2023-07-31T17:45:00Z,2023-08-06T17:15:00Z,30.94,,,2023-08-06T17:15:00Z,1011.07,,,2023-08-06T17:15:00Z,0.47,,,2023-08-06T17:15:00Z,14.0
1242,660,-119.09333,False,34.28278,2008-05-29T00:00:00Z,2023-06-12T23:15:00Z,2023-06-12T23:15:00Z,18.56,,,2023-06-12T23:15:00Z,1020.1,,,2023-06-12T23:15:00Z,14.01,,,2023-06-12T23:15:00Z,75.0
1243,2230,-119.42361,False,34.41722,2008-05-30T00:00:00Z,2023-06-10T03:00:00Z,2023-06-09T06:15:00Z,10.5,,,,,,,2023-06-09T06:15:00Z,10.04,,,2023-06-09T06:15:00Z,97.0
1244,4777,-120.15800,False,41.87400,2008-06-18T00:00:00Z,2023-08-06T16:25:00Z,2023-08-06T17:20:00Z,20.0,,,2023-08-06T17:20:00Z,1005.82,,,2023-08-06T17:20:00Z,9.8,,,2023-08-06T17:20:00Z,52.0
1245,6700,-118.9801,False,34.6703,2008-07-08T00:00:00Z,2023-07-22T04:00:00Z,2023-07-13T02:00:00Z,21.72,,,2023-07-13T02:00:00Z,1009.53,,,2023-07-13T02:00:00Z,4.26,,,2023-07-13T02:00:00Z,32.0
1246,240,-121.8200,False,36.91000,2008-07-08T00:00:00Z,2023-08-06T13:00:00Z,2023-08-06T14:00:00Z,11.67,,,,,,,2023-08-06T14:00:00Z,11.51,,,2023-08-06T14:00:00Z,99.0
1247,4980,-119.64567,False,37.45417,2008-07-09T00:00:00Z,2023-07-31T17:32:00Z,2023-08-06T17:01:00Z,23.89,,,2023-08-06T17:01:00Z,1011.65,,,2023-08-06T17:01:00Z,12.19,,,2023-08-06T17:01:00Z,48.0
1248,452,-118.91667,False,34.26733,2008-07-23T00:00:00Z,2023-08-06T16:16:00Z,2023-08-06T17:16:00Z,26.11,,,2023-08-06T17:16:00Z,1013.55,,,2023-08-06T17:16:00Z,17.73,,,2023-08-06T17:16:00Z,60.0
1249,540,-118.87967,False,34.28583,2008-07-23T00:00:00Z,2023-08-06T16:15:00Z,2023-07-25T16:46:00Z,25.0,,,2023-08-06T17:15:00Z,1014.15,,,2023-07-25T16:46:00Z,16.15,,,2023-07-25T16:46:00Z,58.0
1250,79,-121.55655,False,37.78388,2008-07-23T00:00:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,22.78,,,2023-08-06T17:15:00Z,1010.08,,,2023-08-06T17:15:00Z,20.86,,,2023-08-06T17:15:00Z,89.0
1251,48,-118.39617,False,33.86550,2008-07-30T00:00:00Z,2023-08-06T16:26:00Z,2023-08-06T17:16:00Z,21.11,,,2023-08-06T17:16:00Z,1012.15,,,2023-08-06T17:16:00Z,19.4,,,2023-08-06T17:16:00Z,90.0
1252,587,-116.27867,False,33.19283,2008-07-30T00:00:00Z,2023-07-31T18:00:00Z,2023-08-06T17:20:00Z,36.11,,,2023-08-06T17:20:00Z,1008.26,,,2023-08-06T17:20:00Z,13.72,,,2023-08-06T17:20:00Z,26.0
1253,233,-118.13217,False,34.02583,2008-08-06T00:00:00Z,2023-08-06T03:30:00Z,2023-08-06T17:21:00Z,24.44,,,2023-08-06T17:21:00Z,1014.61,,,2023-08-06T17:21:00Z,17.9,,,2023-08-06T17:21:00Z,67.0
1254,540,-119.97833,False,37.20917,2008-08-13T00:00:00Z,2023-08-06T15:30:00Z,2023-08-06T16:30:00Z,30.39,,,2023-08-06T16:30:00Z,991.49,,,2023-08-06T16:30:00Z,12.81,,,2023-08-06T16:30:00Z,34.0
1255,561,-119.89333,False,37.11444,2008-08-13T00:00:00Z,2023-08-06T15:45:00Z,2023-08-06T15:45:00Z,28.56,,,2023-08-06T15:45:00Z,993.25,,,2023-08-06T15:45:00Z,11.62,,,2023-08-06T15:45:00Z,35.0
1256,522,-121.21350,False,36.36583,2008-08-13T00:00:00Z,2023-08-06T02:55:00Z,2023-08-06T17:20:00Z,17.22,,,2023-08-06T17:20:00Z,1016.37,,,2023-08-06T17:20:00Z,-38.58,,,2023-08-06T17:20:00Z,1.0
1257,400,-120.73367,False,37.82567,2008-08-20T00:00:00Z,2023-07-31T17:55:00Z,2023-08-06T17:20:00Z,28.89,,,2023-08-06T17:20:00Z,1014.18,,,2023-08-06T17:20:00Z,16.12,,,2023-08-06T17:20:00Z,46.0
1258,567,-117.21767,False,33.19583,2008-08-27T00:00:00Z,2023-06-16T00:31:00Z,2023-06-16T00:31:00Z,20.0,,,2023-06-16T00:31:00Z,1009.71,,,2023-06-16T00:31:00Z,13.88,,,2023-06-16T00:31:00Z,68.0
1259,640,-118.26970,False,34.10351,2008-09-10T00:00:00Z,2023-08-06T01:20:00Z,2023-08-06T17:21:00Z,27.78,,,2023-08-06T17:21:00Z,1034.09,,,2023-08-06T17:21:00Z,19.57,,,2023-08-06T17:21:00Z,61.0
1260,1490,-123.480560,False,41.437780,2008-09-15T00:00:00Z,2023-07-31T17:04:00Z,2023-08-04T22:04:00Z,33.33,,,,,,,2023-08-04T22:04:00Z,10.74,,,2023-08-04T22:04:00Z,25.0
